embedUrl,videoId,title,isIncluded,diagnostic,mention,prognostic,motivational_action,motivational_rationale
https://www.youtube.com/embed/SIr07UARfwg,:SIr07UARfwg,"Brothers to the End Podcast #7 - Shroud joins Mixer, #TeamTrees, & MODERN WARFARE!",true,[deforestation],[embedded],[none_apply],[donation],[tree_benefits;celebrity_effect;community_effect]
https://www.youtube.com/embed/LI_vpT8U5AE,:LI_vpT8U5AE,"I donated to #teamtrees!",true,[climate_change],[dedicated],[donation],[none_apply],[none_apply]
https://www.youtube.com/embed/RQv5LzFUOYo,:RQv5LzFUOYo,"Don't Let Earth Become Venus! #TeamTrees",true,[climate_change],[dedicated],[spread_the_word;knowledge],[donation;more_trees;promote_campaign],[community_effect]
https://www.youtube.com/embed/uycyhuYkK5g,:uycyhuYkK5g,"(TAS) Let's Plant A Tree 64 in 7:24.58 [#TeamTrees]",true,[none_apply],[embedded],[gameplay],[donation],[celebrity_effect;community_effect]
https://www.youtube.com/embed/YkiaIhv3bFY,:YkiaIhv3bFY,"Giorno Plants 20 Million Trees For #TeamTrees",true,[none_apply],[embedded],[creation],[donation],[celebrity_effect]
https://www.youtube.com/embed/w5r2fq-uq48,:w5r2fq-uq48,"I Donated my LIFE SAVINGS to #TEAMTREES",true,[none_apply],[dedicated],[creation],[none_apply],[none_apply]
https://www.youtube.com/embed/TXEFf_LFoJw,:TXEFf_LFoJw,"CSUCI CKI Joins The #TeamTrees Family!",true,[climate_change],[dedicated],[spread_the_word],[donation;environment_actions],[celebrity_effect;community_effect]
https://www.youtube.com/embed/fnWUjdtCWYo,:fnWUjdtCWYo,"Let's plant 20 Million TREES! #TeamTrees",true,[none_apply],[dedicated],[spread_the_word],[donation;promote_campaign],[celebrity_effect]
https://www.youtube.com/embed/VI7MYfHCavw,:VI7MYfHCavw,"DIY RECYCLE HACKS that will SAVE the world  #TeamTrees",true,[deforestation],[embedded],[share_videos],[donation;more_trees],[celebrity_effect;community_effect]
https://www.youtube.com/embed/nHV5nVQ_oG4,:nHV5nVQ_oG4,"Bloxburg - Planting Trees! | #TeamTrees",true,[none_apply],[dedicated],[gameplay],[none_apply],[none_apply]
https://www.youtube.com/embed/5sp87LcBZLo,:5sp87LcBZLo,"How Much Air Can A Tree Hold? #TeamTrees",true,[climate_change],[dedicated],[spread_the_word;environmental_discussion],[donation;environment_actions],[tree_benefits;community_effect]
https://www.youtube.com/embed/iW4lHAYAO28,:iW4lHAYAO28,"Every Tree Pokemon RANKED #TeamTrees",true,[none_apply],[embedded],[knowledge],[donation;more_trees],[celebrity_effect;community_effect]
https://www.youtube.com/embed/AIBeJGmGurs,:AIBeJGmGurs,"I Chopped 100,000 Trees in Forest Nothing #teamtrees",true,[none_apply],[embedded],[gameplay],[none_apply],[celebrity_effect]
https://www.youtube.com/embed/KTrliR_wTUU,:KTrliR_wTUU,"Killing the ender dragon in hardcore with a sapling #TeamTrees",true,[none_apply],[embedded],[donation;gameplay],[none_apply],[none_apply]
https://www.youtube.com/embed/LlW7Es7gStA,:LlW7Es7gStA,"THEY ACTUALLY DID THAT?! (mad)  #0097",true,[climate_change;inaction],[embedded],[share_videos],[donation],[none_apply]
